subj_idx,ChoiceRT,ChoiceDemand,TaskDemand,trial,DemandAversive_on,DemandAversive_off_T1,DemandAversive_off_T2,DemandAversive_off_T3,DemandAvoidance_true,response,rt,split_by,feedback,q_init
80,0.006921533,easy,mid,21,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006921533,0,0.5,0.5
80,0.010827585,hard,mid,22,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010827585,0,0.5,0.5
80,0.005307931,easy,mid,23,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005307931,0,0.5,0.5
80,0.009794637,hard,mid,24,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009794637,0,0.5,0.5
80,0.010497243,hard,mid,25,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010497243,0,0.5,0.5
80,0.009647226,easy,mid,26,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009647226,0,0.5,0.5
80,0.009753199,easy,mid,27,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009753199,0,0.5,0.5
80,0.010718294,hard,mid,28,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010718294,0,0.5,0.5
80,0.006575385,easy,mid,29,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006575385,0,0.5,0.5
80,0.010954049,easy,mid,30,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010954049,0,0.5,0.5
80,0.006791547,hard,mid,31,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006791547,0,0.5,0.5
80,0.006686508,hard,mid,32,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006686508,0,0.5,0.5
80,0.005305385,hard,mid,33,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.005305385,0,0.5,0.5
80,0.009380576,hard,mid,34,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009380576,0,0.5,0.5
80,0.006380016,hard,mid,35,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006380016,0,0.5,0.5
80,0.009322137,easy,mid,36,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009322137,0,0.5,0.5
80,0.009906172,hard,mid,37,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009906172,0,0.5,0.5
80,0.009773655,easy,mid,38,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009773655,0,0.5,0.5
80,0.006796842,easy,mid,39,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006796842,0,0.5,0.5
80,0.009729597,hard,mid,40,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009729597,0,0.5,0.5
80,0.006782855,hard,mid,41,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006782855,0,0.5,0.5
80,0.009465448,easy,mid,42,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009465448,0,0.5,0.5
80,0.010132661,hard,mid,43,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010132661,0,0.5,0.5
80,0.0102323,easy,mid,44,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.0102323,0,0.5,0.5
80,0.006753575,hard,mid,45,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006753575,0,0.5,0.5
80,0.009905376,hard,mid,46,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009905376,0,0.5,0.5
80,0.005318246,easy,mid,47,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005318246,0,0.5,0.5
80,0.010644773,easy,mid,48,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010644773,0,0.5,0.5
80,0.009729908,hard,mid,49,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009729908,0,0.5,0.5
80,0.009303918,easy,mid,50,no_demand_aversive,no_demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009303918,0,0.5,0.5
84,0.009883627,easy,mid,1,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009883627,0,0.5,1
84,0.010450019,hard,mid,2,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010450019,0,0.5,1
84,0.010259963,easy,mid,3,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010259963,0,0.5,1
84,0.007084367,hard,mid,4,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.007084367,0,0.5,1
84,0.007170423,easy,mid,5,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007170423,0,0.5,1
84,0.010053524,easy,mid,6,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010053524,0,0.5,1
84,0.009386903,easy,mid,7,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009386903,0,0.5,1
84,0.010200181,hard,mid,8,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010200181,0,0.5,1
84,0.010026482,easy,mid,9,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010026482,0,0.5,1
84,0.007043974,easy,mid,10,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007043974,0,0.5,1
84,0.009894888,easy,mid,11,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009894888,0,0.5,1
84,0.010096549,easy,mid,12,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010096549,0,0.5,1
84,0.007155342,easy,mid,13,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007155342,0,0.5,1
84,0.006809099,easy,mid,14,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006809099,0,0.5,1
84,0.006899725,hard,mid,15,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006899725,0,0.5,1
84,0.010136184,hard,mid,16,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010136184,0,0.5,1
84,0.01015944,easy,mid,17,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01015944,0,0.5,1
84,0.007275967,easy,mid,18,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007275967,0,0.5,1
84,0.00697142,easy,mid,19,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.00697142,0,0.5,1
84,0.010149767,easy,mid,20,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010149767,0,0.5,1
84,0.009715598,easy,mid,21,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009715598,0,0.5,1
84,0.01032587,easy,mid,22,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01032587,0,0.5,1
84,0.006780723,hard,mid,23,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006780723,0,0.5,1
84,0.00692647,hard,mid,24,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.00692647,0,0.5,1
84,0.009981585,easy,mid,25,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009981585,0,0.5,1
84,0.010413076,easy,mid,26,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010413076,0,0.5,1
84,0.007064375,easy,mid,27,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007064375,0,0.5,1
84,0.009996078,easy,mid,28,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009996078,0,0.5,1
84,0.010249935,easy,mid,29,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010249935,0,0.5,1
84,0.009819853,hard,mid,30,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009819853,0,0.5,1
84,0.01055715,easy,mid,31,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01055715,0,0.5,1
84,0.007370342,easy,mid,32,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007370342,0,0.5,1
84,0.007417326,easy,mid,33,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007417326,0,0.5,1
84,0.006984906,easy,mid,34,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006984906,0,0.5,1
84,0.010220187,hard,mid,35,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010220187,0,0.5,1
84,0.009432385,easy,mid,36,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009432385,0,0.5,1
84,0.006148729,easy,mid,37,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006148729,0,0.5,1
84,0.007074029,easy,mid,38,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007074029,0,0.5,1
84,0.006815213,easy,mid,39,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006815213,0,0.5,1
84,0.010137665,easy,mid,40,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010137665,0,0.5,1
84,0.009843237,easy,mid,41,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009843237,0,0.5,1
84,0.007095947,hard,mid,42,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.007095947,0,0.5,1
84,0.010349472,easy,mid,43,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010349472,0,0.5,1
84,0.010130607,hard,mid,44,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010130607,0,0.5,1
84,0.01010402,easy,mid,45,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01010402,0,0.5,1
84,0.007343644,easy,mid,46,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.007343644,0,0.5,1
84,0.0099702,easy,mid,47,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.0099702,0,0.5,1
84,0.009158002,easy,mid,48,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009158002,0,0.5,1
84,0.00957095,hard,mid,49,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.00957095,0,0.5,1
84,0.010133138,easy,mid,50,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010133138,0,0.5,1
85,0.006632048,easy,mid,1,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006632048,0,0.5,1
85,0.010317631,easy,mid,2,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010317631,0,0.5,1
85,0.011112084,easy,mid,3,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.011112084,0,0.5,1
85,0.006851331,easy,mid,4,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006851331,0,0.5,1
85,0.010049623,easy,mid,5,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010049623,0,0.5,1
85,0.010389618,easy,mid,6,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010389618,0,0.5,1
85,0.009984195,easy,mid,7,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009984195,0,0.5,1
85,0.010477382,easy,mid,8,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010477382,0,0.5,1
85,0.006708187,easy,mid,9,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006708187,0,0.5,1
85,0.006785242,easy,mid,10,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006785242,0,0.5,1
85,0.01047934,easy,mid,11,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01047934,0,0.5,1
85,0.010181791,easy,mid,12,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010181791,0,0.5,1
85,0.006338885,easy,mid,13,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006338885,0,0.5,1
85,0.006682206,easy,mid,14,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006682206,0,0.5,1
85,0.005564541,easy,mid,15,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005564541,0,0.5,1
85,0.010786835,easy,mid,16,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010786835,0,0.5,1
85,0.010248542,easy,mid,17,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010248542,0,0.5,1
85,0.009358924,easy,mid,18,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.009358924,0,0.5,1
85,0.010169108,easy,mid,19,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010169108,0,0.5,1
85,0.006633858,easy,mid,20,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006633858,0,0.5,1
85,0.006840171,easy,mid,21,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006840171,0,0.5,1
85,0.006678345,easy,mid,22,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006678345,0,0.5,1
85,0.010299471,hard,mid,23,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010299471,0,0.5,1
85,0.006283169,easy,mid,24,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006283169,0,0.5,1
85,0.010686532,easy,mid,25,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010686532,0,0.5,1
85,0.010221151,easy,mid,26,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010221151,0,0.5,1
85,0.006755235,easy,mid,27,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006755235,0,0.5,1
85,0.010801963,easy,mid,28,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010801963,0,0.5,1
85,0.01030768,easy,mid,29,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01030768,0,0.5,1
85,0.005862939,easy,mid,30,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005862939,0,0.5,1
85,0.006549205,easy,mid,31,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006549205,0,0.5,1
85,0.006402985,easy,mid,32,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006402985,0,0.5,1
85,0.006882639,easy,mid,33,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006882639,0,0.5,1
85,0.005931134,easy,mid,34,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005931134,0,0.5,1
85,0.010694223,easy,mid,35,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010694223,0,0.5,1
85,0.010054722,easy,mid,36,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010054722,0,0.5,1
85,0.010740612,easy,mid,37,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010740612,0,0.5,1
85,0.006607382,easy,mid,38,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006607382,0,0.5,1
85,0.010451491,easy,mid,39,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010451491,0,0.5,1
85,0.006456316,easy,mid,40,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006456316,0,0.5,1
85,0.01041244,easy,mid,41,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01041244,0,0.5,1
85,0.005785514,easy,mid,42,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005785514,0,0.5,1
85,0.010459977,easy,mid,43,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010459977,0,0.5,1
85,0.005630725,easy,mid,44,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005630725,0,0.5,1
85,0.010889778,easy,mid,45,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010889778,0,0.5,1
85,0.010143185,easy,mid,46,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010143185,0,0.5,1
85,0.010195703,easy,mid,47,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010195703,0,0.5,1
85,0.006614641,easy,mid,48,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006614641,0,0.5,1
85,0.010042068,easy,mid,49,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010042068,0,0.5,1
85,0.010194205,easy,mid,50,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010194205,0,0.5,1
86,0.010342895,easy,mid,1,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.010342895,0,0.5,1
86,0.010041996,hard,mid,2,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010041996,0,0.5,1
86,0.010987335,easy,mid,3,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.010987335,0,0.5,1
86,0.006846095,easy,mid,4,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006846095,0,0.5,1
86,0.005710526,hard,mid,5,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.005710526,0,0.5,1
86,0.010035198,easy,mid,6,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.010035198,0,0.5,1
86,0.009703667,easy,mid,7,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.009703667,0,0.5,1
86,0.006345324,easy,mid,8,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006345324,0,0.5,1
86,0.011313843,easy,mid,9,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.011313843,0,0.5,1
86,0.006496841,easy,mid,10,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006496841,0,0.5,1
86,0.005263741,easy,mid,11,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.005263741,0,0.5,1
86,0.006324756,hard,mid,12,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.006324756,0,0.5,1
86,0.006435933,easy,mid,13,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006435933,0,0.5,1
86,0.011107529,easy,mid,14,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.011107529,0,0.5,1
86,0.009651547,easy,mid,15,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.009651547,0,0.5,1
86,0.011243914,easy,mid,16,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.011243914,0,0.5,1
86,0.006630806,easy,mid,17,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006630806,0,0.5,1
86,0.011238679,easy,mid,18,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.011238679,0,0.5,1
86,0.009724718,easy,mid,19,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.009724718,0,0.5,1
86,0.010597978,easy,mid,20,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.010597978,0,0.5,1
86,0.010756724,hard,mid,21,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010756724,0,0.5,1
86,0.010574958,easy,mid,22,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.010574958,0,0.5,1
86,0.006099023,easy,mid,23,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006099023,0,0.5,1
86,0.006612765,easy,mid,24,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006612765,0,0.5,1
86,0.011381351,easy,mid,25,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.011381351,0,0.5,1
86,0.006373822,easy,mid,26,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006373822,0,0.5,1
86,0.006634476,easy,mid,27,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006634476,0,0.5,1
86,0.01009964,hard,mid,28,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.01009964,0,0.5,1
86,0.011405853,easy,mid,29,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.011405853,0,0.5,1
86,0.006689864,easy,mid,30,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006689864,0,0.5,1
86,0.010098848,hard,mid,31,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010098848,0,0.5,1
86,0.006495864,easy,mid,32,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,1,0.006495864,0,0.5,1
86,0.006817465,hard,mid,33,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.006817465,0,0.5,1
86,0.00994422,hard,mid,34,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.00994422,0,0.5,1
86,0.010347416,hard,mid,35,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010347416,0,0.5,1
86,0.011398498,hard,mid,36,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.011398498,0,0.5,1
86,0.00988566,hard,mid,37,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.00988566,0,0.5,1
86,0.010262853,hard,mid,38,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010262853,0,0.5,1
86,0.010888581,hard,mid,39,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010888581,0,0.5,1
86,0.006303728,hard,mid,40,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.006303728,0,0.5,1
86,0.010401005,hard,mid,41,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010401005,0,0.5,1
86,0.010185058,hard,mid,42,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010185058,0,0.5,1
86,0.005514366,hard,mid,43,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.005514366,0,0.5,1
86,0.006340093,hard,mid,44,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.006340093,0,0.5,1
86,0.006584904,hard,mid,45,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.006584904,0,0.5,1
86,0.010783723,hard,mid,46,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010783723,0,0.5,1
86,0.006913042,hard,mid,47,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.006913042,0,0.5,1
86,0.010020268,hard,mid,48,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.010020268,0,0.5,1
86,0.009993144,hard,mid,49,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.009993144,0,0.5,1
86,0.006829836,hard,mid,50,demand_aversive,demand_aversive,demand_aversive,no_demand_aversive,demand_avoid,0,0.006829836,0,0.5,1
87,0.010358689,easy,mid,1,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010358689,0,0.5,1
87,0.006562036,hard,mid,2,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006562036,0,0.5,1
87,0.010808008,easy,mid,3,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010808008,0,0.5,1
87,0.010221275,easy,mid,4,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010221275,0,0.5,1
87,0.005781973,easy,mid,5,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.005781973,0,0.5,1
87,0.006488646,hard,mid,6,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.006488646,0,0.5,1
87,0.009633844,hard,mid,7,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009633844,0,0.5,1
87,0.01012748,easy,mid,8,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.01012748,0,0.5,1
87,0.010347573,hard,mid,9,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010347573,0,0.5,1
87,0.00687029,easy,mid,10,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.00687029,0,0.5,1
87,0.006668108,easy,mid,11,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006668108,0,0.5,1
87,0.010356019,easy,mid,12,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010356019,0,0.5,1
87,0.006796165,easy,mid,13,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006796165,0,0.5,1
87,0.010727713,easy,mid,14,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010727713,0,0.5,1
87,0.010563607,hard,mid,15,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010563607,0,0.5,1
87,0.006082138,easy,mid,16,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006082138,0,0.5,1
87,0.010468565,easy,mid,17,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.010468565,0,0.5,1
87,0.006931119,easy,mid,18,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006931119,0,0.5,1
87,0.009670883,hard,mid,19,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009670883,0,0.5,1
87,0.010505667,hard,mid,20,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010505667,0,0.5,1
87,0.010670449,hard,mid,21,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.010670449,0,0.5,1
87,0.006892655,easy,mid,22,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,1,0.006892655,0,0.5,1
87,0.009660112,hard,mid,23,demand_aversive,demand_aversive,demand_aversive,demand_aversive,demand_avoid,0,0.009660112,0,0.5,1
