"subj_idx","ChoiceRT","ChoiceDemand","TaskDemand","trial","DemandAversive_on","DemandAvoidance_true","response","rt","split_by","feedback","q_init"
80,0.00948693498503417,"hard","mid",12,"no_demand_aversive","demand_avoid",0,0.00948693498503417,0,0.5,0.5
80,0.00979463700787164,"hard","mid",24,"no_demand_aversive","demand_avoid",0,0.00979463700787164,0,0.5,0.5
80,0.010497242998099,"hard","mid",25,"no_demand_aversive","demand_avoid",0,0.010497242998099,0,0.5,0.5
80,0.0096472260192968,"easy","mid",26,"no_demand_aversive","demand_avoid",1,0.0096472260192968,0,0.5,0.5
80,0.00975319900317118,"easy","mid",27,"no_demand_aversive","demand_avoid",1,0.00975319900317118,0,0.5,0.5
80,0.0107182939827908,"hard","mid",28,"no_demand_aversive","demand_avoid",0,0.0107182939827908,0,0.5,0.5
80,0.00657538502127863,"easy","mid",29,"no_demand_aversive","demand_avoid",1,0.00657538502127863,0,0.5,0.5
80,0.0109540489793289,"easy","mid",30,"no_demand_aversive","demand_avoid",1,0.0109540489793289,0,0.5,0.5
80,0.00679154699901119,"hard","mid",31,"no_demand_aversive","demand_avoid",0,0.00679154699901119,0,0.5,0.5
80,0.00668650801526383,"hard","mid",32,"no_demand_aversive","demand_avoid",0,0.00668650801526383,0,0.5,0.5
80,0.00530538501334377,"hard","mid",33,"no_demand_aversive","demand_avoid",0,0.00530538501334377,0,0.5,0.5
80,0.00938057599705644,"hard","mid",34,"no_demand_aversive","demand_avoid",0,0.00938057599705644,0,0.5,0.5
80,0.00638001598417759,"hard","mid",35,"no_demand_aversive","demand_avoid",0,0.00638001598417759,0,0.5,0.5
80,0.00932213698979467,"easy","mid",36,"no_demand_aversive","demand_avoid",1,0.00932213698979467,0,0.5,0.5
80,0.00990617199568078,"hard","mid",37,"no_demand_aversive","demand_avoid",0,0.00990617199568078,0,0.5,0.5
80,0.00977365500875749,"easy","mid",38,"no_demand_aversive","demand_avoid",1,0.00977365500875749,0,0.5,0.5
80,0.00679684200440533,"easy","mid",39,"no_demand_aversive","demand_avoid",1,0.00679684200440533,0,0.5,0.5
80,0.00972959701903164,"hard","mid",40,"no_demand_aversive","demand_avoid",0,0.00972959701903164,0,0.5,0.5
80,0.00964013100019656,"hard","mid",2,"no_demand_aversive","demand_avoid",0,0.00964013100019656,0,0.5,0.5
80,0.0110714990005363,"easy","mid",3,"no_demand_aversive","demand_avoid",1,0.0110714990005363,0,0.5,0.5
80,0.0107043470197823,"hard","mid",4,"no_demand_aversive","demand_avoid",0,0.0107043470197823,0,0.5,0.5
80,0.00902504101395607,"easy","mid",5,"no_demand_aversive","demand_avoid",1,0.00902504101395607,0,0.5,0.5
80,0.00973445497220382,"hard","mid",6,"no_demand_aversive","demand_avoid",0,0.00973445497220382,0,0.5,0.5
80,0.00696465402143076,"easy","mid",7,"no_demand_aversive","demand_avoid",1,0.00696465402143076,0,0.5,0.5
80,0.00656699598766863,"easy","mid",8,"no_demand_aversive","demand_avoid",1,0.00656699598766863,0,0.5,0.5
80,0.0116236499743536,"easy","mid",9,"no_demand_aversive","demand_avoid",1,0.0116236499743536,0,0.5,0.5
80,0.00978752298397012,"hard","mid",10,"no_demand_aversive","demand_avoid",0,0.00978752298397012,0,0.5,0.5
80,0.00951032200828195,"easy","mid",11,"no_demand_aversive","demand_avoid",1,0.00951032200828195,0,0.5,0.5
80,0.00930391802103259,"easy","mid",50,"no_demand_aversive","demand_avoid",1,0.00930391802103259,0,0.5,0.5
80,0.00670172000536695,"easy","mid",16,"no_demand_aversive","demand_avoid",1,0.00670172000536695,0,0.5,0.5
80,0.0110504019830842,"hard","mid",17,"no_demand_aversive","demand_avoid",0,0.0110504019830842,0,0.5,0.5
80,0.00684380999882706,"hard","mid",18,"no_demand_aversive","demand_avoid",0,0.00684380999882706,0,0.5,0.5
80,0.00678285499452613,"hard","mid",41,"no_demand_aversive","demand_avoid",0,0.00678285499452613,0,0.5,0.5
80,0.0108055879827589,"easy","mid",20,"no_demand_aversive","demand_avoid",1,0.0108055879827589,0,0.5,0.5
80,0.00692153300042264,"easy","mid",21,"no_demand_aversive","demand_avoid",1,0.00692153300042264,0,0.5,0.5
80,0.0108275849779602,"hard","mid",22,"no_demand_aversive","demand_avoid",0,0.0108275849779602,0,0.5,0.5
80,0.0106640830053948,"easy","mid",19,"no_demand_aversive","demand_avoid",1,0.0106640830053948,0,0.5,0.5
80,0.00675357499858364,"hard","mid",45,"no_demand_aversive","demand_avoid",0,0.00675357499858364,0,0.5,0.5
80,0.00946544800535776,"easy","mid",42,"no_demand_aversive","demand_avoid",1,0.00946544800535776,0,0.5,0.5
80,0.0101326610019896,"hard","mid",43,"no_demand_aversive","demand_avoid",0,0.0101326610019896,0,0.5,0.5
80,0.00530793101643212,"easy","mid",23,"no_demand_aversive","demand_avoid",1,0.00530793101643212,0,0.5,0.5
80,0.00972990799346007,"hard","mid",49,"no_demand_aversive","demand_avoid",0,0.00972990799346007,0,0.5,0.5
80,0.00990537600591779,"hard","mid",46,"no_demand_aversive","demand_avoid",0,0.00990537600591779,0,0.5,0.5
80,0.0053182459960226,"easy","mid",47,"no_demand_aversive","demand_avoid",1,0.0053182459960226,0,0.5,0.5
80,0.0102323000028264,"easy","mid",44,"no_demand_aversive","demand_avoid",1,0.0102323000028264,0,0.5,0.5
80,0.0106447729922365,"easy","mid",48,"no_demand_aversive","demand_avoid",1,0.0106447729922365,0,0.5,0.5
84,0.0103494719951414,"easy","mid",43,"demand_aversive","demand_avoid",1,0.0103494719951414,0,0.5,0.5
84,0.0101306069991551,"hard","mid",44,"demand_aversive","demand_avoid",0,0.0101306069991551,0,0.5,0.5
84,0.0101040200097486,"easy","mid",45,"demand_aversive","demand_avoid",1,0.0101040200097486,0,0.5,0.5
84,0.00734364399977494,"easy","mid",46,"demand_aversive","demand_avoid",1,0.00734364399977494,0,0.5,0.5
84,0.00709594700310845,"hard","mid",42,"demand_aversive","demand_avoid",0,0.00709594700310845,0,0.5,0.5
84,0.0101361840061145,"hard","mid",16,"demand_aversive","demand_avoid",0,0.0101361840061145,0,0.5,0.5
84,0.0101594400039176,"easy","mid",17,"demand_aversive","demand_avoid",1,0.0101594400039176,0,0.5,0.5
84,0.00727596700016875,"easy","mid",18,"demand_aversive","demand_avoid",1,0.00727596700016875,0,0.5,0.5
84,0.00697141999262385,"easy","mid",19,"demand_aversive","demand_avoid",1,0.00697141999262385,0,0.5,0.5
84,0.0101497669966193,"easy","mid",20,"demand_aversive","demand_avoid",1,0.0101497669966193,0,0.5,0.5
84,0.00971559798927046,"easy","mid",21,"demand_aversive","demand_avoid",1,0.00971559798927046,0,0.5,0.5
84,0.0103258699964499,"easy","mid",22,"demand_aversive","demand_avoid",1,0.0103258699964499,0,0.5,0.5
84,0.00678072299342602,"hard","mid",23,"demand_aversive","demand_avoid",0,0.00678072299342602,0,0.5,0.5
84,0.00692646999959834,"hard","mid",24,"demand_aversive","demand_avoid",0,0.00692646999959834,0,0.5,0.5
84,0.00998158499714918,"easy","mid",25,"demand_aversive","demand_avoid",1,0.00998158499714918,0,0.5,0.5
84,0.0104130760009866,"easy","mid",26,"demand_aversive","demand_avoid",1,0.0104130760009866,0,0.5,0.5
84,0.00706437500775792,"easy","mid",27,"demand_aversive","demand_avoid",1,0.00706437500775792,0,0.5,0.5
84,0.00999607799167279,"easy","mid",28,"demand_aversive","demand_avoid",1,0.00999607799167279,0,0.5,0.5
84,0.0102499350032303,"easy","mid",29,"demand_aversive","demand_avoid",1,0.0102499350032303,0,0.5,0.5
84,0.00981985300313681,"hard","mid",30,"demand_aversive","demand_avoid",0,0.00981985300313681,0,0.5,0.5
84,0.010557150002569,"easy","mid",31,"demand_aversive","demand_avoid",1,0.010557150002569,0,0.5,0.5
84,0.00737034200574271,"easy","mid",32,"demand_aversive","demand_avoid",1,0.00737034200574271,0,0.5,0.5
84,0.00741732600727119,"easy","mid",33,"demand_aversive","demand_avoid",1,0.00741732600727119,0,0.5,0.5
84,0.00698490599461365,"easy","mid",34,"demand_aversive","demand_avoid",1,0.00698490599461365,0,0.5,0.5
84,0.0102201870031422,"hard","mid",35,"demand_aversive","demand_avoid",0,0.0102201870031422,0,0.5,0.5
84,0.00943238500622101,"easy","mid",36,"demand_aversive","demand_avoid",1,0.00943238500622101,0,0.5,0.5
84,0.00614872900769114,"easy","mid",37,"demand_aversive","demand_avoid",1,0.00614872900769114,0,0.5,0.5
84,0.00707402901025489,"easy","mid",38,"demand_aversive","demand_avoid",1,0.00707402901025489,0,0.5,0.5
84,0.00681521299702581,"easy","mid",39,"demand_aversive","demand_avoid",1,0.00681521299702581,0,0.5,0.5
84,0.010137664998183,"easy","mid",40,"demand_aversive","demand_avoid",1,0.010137664998183,0,0.5,0.5
84,0.00984323699958622,"easy","mid",41,"demand_aversive","demand_avoid",1,0.00984323699958622,0,0.5,0.5
84,0.00988362700445578,"easy","mid",1,"demand_aversive","demand_avoid",1,0.00988362700445578,0,0.5,0.5
84,0.0104500189918326,"hard","mid",2,"demand_aversive","demand_avoid",0,0.0104500189918326,0,0.5,0.5
84,0.0102599630045006,"easy","mid",3,"demand_aversive","demand_avoid",1,0.0102599630045006,0,0.5,0.5
84,0.00708436699642334,"hard","mid",4,"demand_aversive","demand_avoid",0,0.00708436699642334,0,0.5,0.5
84,0.00717042299220338,"easy","mid",5,"demand_aversive","demand_avoid",1,0.00717042299220338,0,0.5,0.5
84,0.00997020000068005,"easy","mid",47,"demand_aversive","demand_avoid",1,0.00997020000068005,0,0.5,0.5
84,0.00915800200891681,"easy","mid",48,"demand_aversive","demand_avoid",1,0.00915800200891681,0,0.5,0.5
84,0.00957095000194386,"hard","mid",49,"demand_aversive","demand_avoid",0,0.00957095000194386,0,0.5,0.5
84,0.0101331379992189,"easy","mid",50,"demand_aversive","demand_avoid",1,0.0101331379992189,0,0.5,0.5
84,0.00704397400841117,"easy","mid",10,"demand_aversive","demand_avoid",1,0.00704397400841117,0,0.5,0.5
84,0.00989488798950333,"easy","mid",11,"demand_aversive","demand_avoid",1,0.00989488798950333,0,0.5,0.5
84,0.0100965489982627,"easy","mid",12,"demand_aversive","demand_avoid",1,0.0100965489982627,0,0.5,0.5
84,0.00715534199844114,"easy","mid",13,"demand_aversive","demand_avoid",1,0.00715534199844114,0,0.5,0.5
84,0.0068090989952907,"easy","mid",14,"demand_aversive","demand_avoid",1,0.0068090989952907,0,0.5,0.5
84,0.00689972499094438,"hard","mid",15,"demand_aversive","demand_avoid",0,0.00689972499094438,0,0.5,0.5
84,0.0100535239907913,"easy","mid",6,"demand_aversive","demand_avoid",1,0.0100535239907913,0,0.5,0.5
84,0.00938690299517475,"easy","mid",7,"demand_aversive","demand_avoid",1,0.00938690299517475,0,0.5,0.5
84,0.0102001810009824,"hard","mid",8,"demand_aversive","demand_avoid",0,0.0102001810009824,0,0.5,0.5
84,0.0100264820066513,"easy","mid",9,"demand_aversive","demand_avoid",1,0.0100264820066513,0,0.5,0.5
85,0.0101957029983168,"easy","mid",47,"demand_aversive","demand_avoid",1,0.0101957029983168,0,0.5,0.5
85,0.00563072500517592,"easy","mid",44,"demand_aversive","demand_avoid",1,0.00563072500517592,0,0.5,0.5
85,0.0108897780010011,"easy","mid",45,"demand_aversive","demand_avoid",1,0.0108897780010011,0,0.5,0.5
85,0.0101431850052904,"easy","mid",46,"demand_aversive","demand_avoid",1,0.0101431850052904,0,0.5,0.5
85,0.00578551398939453,"easy","mid",42,"demand_aversive","demand_avoid",1,0.00578551398939453,0,0.5,0.5
85,0.0104599769983906,"easy","mid",43,"demand_aversive","demand_avoid",1,0.0104599769983906,0,0.5,0.5
85,0.0107868349878117,"easy","mid",16,"demand_aversive","demand_avoid",1,0.0107868349878117,0,0.5,0.5
85,0.0102485420065932,"easy","mid",17,"demand_aversive","demand_avoid",1,0.0102485420065932,0,0.5,0.5
85,0.00935892399866134,"easy","mid",18,"demand_aversive","demand_avoid",1,0.00935892399866134,0,0.5,0.5
85,0.0101691079908051,"easy","mid",19,"demand_aversive","demand_avoid",1,0.0101691079908051,0,0.5,0.5
85,0.00661464099539444,"easy","mid",48,"demand_aversive","demand_avoid",1,0.00661464099539444,0,0.5,0.5
85,0.0100420679955278,"easy","mid",49,"demand_aversive","demand_avoid",1,0.0100420679955278,0,0.5,0.5
85,0.0101942050096113,"easy","mid",50,"demand_aversive","demand_avoid",1,0.0101942050096113,0,0.5,0.5
85,0.00678524198883679,"easy","mid",10,"demand_aversive","demand_avoid",1,0.00678524198883679,0,0.5,0.5
85,0.0104793399950722,"easy","mid",11,"demand_aversive","demand_avoid",1,0.0104793399950722,0,0.5,0.5
85,0.0101817909890087,"easy","mid",12,"demand_aversive","demand_avoid",1,0.0101817909890087,0,0.5,0.5
85,0.00633888499578461,"easy","mid",13,"demand_aversive","demand_avoid",1,0.00633888499578461,0,0.5,0.5
85,0.00668220598890912,"easy","mid",14,"demand_aversive","demand_avoid",1,0.00668220598890912,0,0.5,0.5
85,0.00556454100296833,"easy","mid",15,"demand_aversive","demand_avoid",1,0.00556454100296833,0,0.5,0.5
85,0.00586293899687007,"easy","mid",30,"demand_aversive","demand_avoid",1,0.00586293899687007,0,0.5,0.5
85,0.00654920500528533,"easy","mid",31,"demand_aversive","demand_avoid",1,0.00654920500528533,0,0.5,0.5
85,0.00640298500366043,"easy","mid",32,"demand_aversive","demand_avoid",1,0.00640298500366043,0,0.5,0.5
85,0.00688263900519814,"easy","mid",33,"demand_aversive","demand_avoid",1,0.00688263900519814,0,0.5,0.5
85,0.00593113400100265,"easy","mid",34,"demand_aversive","demand_avoid",1,0.00593113400100265,0,0.5,0.5
85,0.0106942230049754,"easy","mid",35,"demand_aversive","demand_avoid",1,0.0106942230049754,0,0.5,0.5
85,0.0100547219917644,"easy","mid",36,"demand_aversive","demand_avoid",1,0.0100547219917644,0,0.5,0.5
85,0.0107406119932421,"easy","mid",37,"demand_aversive","demand_avoid",1,0.0107406119932421,0,0.5,0.5
85,0.00660738200531341,"easy","mid",38,"demand_aversive","demand_avoid",1,0.00660738200531341,0,0.5,0.5
85,0.0104514910053695,"easy","mid",39,"demand_aversive","demand_avoid",1,0.0104514910053695,0,0.5,0.5
85,0.00645631599763874,"easy","mid",40,"demand_aversive","demand_avoid",1,0.00645631599763874,0,0.5,0.5
85,0.0104124400095316,"easy","mid",41,"demand_aversive","demand_avoid",1,0.0104124400095316,0,0.5,0.5
85,0.00663204799639061,"easy","mid",1,"demand_aversive","demand_avoid",1,0.00663204799639061,0,0.5,0.5
85,0.0103176309930859,"easy","mid",2,"demand_aversive","demand_avoid",1,0.0103176309930859,0,0.5,0.5
85,0.0111120840010699,"easy","mid",3,"demand_aversive","demand_avoid",1,0.0111120840010699,0,0.5,0.5
85,0.00685133101069368,"easy","mid",4,"demand_aversive","demand_avoid",1,0.00685133101069368,0,0.5,0.5
85,0.0100496230006684,"easy","mid",5,"demand_aversive","demand_avoid",1,0.0100496230006684,0,0.5,0.5
85,0.0103896179934964,"easy","mid",6,"demand_aversive","demand_avoid",1,0.0103896179934964,0,0.5,0.5
85,0.00998419499956071,"easy","mid",7,"demand_aversive","demand_avoid",1,0.00998419499956071,0,0.5,0.5
85,0.0104773820057744,"easy","mid",8,"demand_aversive","demand_avoid",1,0.0104773820057744,0,0.5,0.5
85,0.00670818699290976,"easy","mid",9,"demand_aversive","demand_avoid",1,0.00670818699290976,0,0.5,0.5
85,0.0102994709886843,"hard","mid",23,"demand_aversive","demand_avoid",0,0.0102994709886843,0,0.5,0.5
85,0.00628316900110804,"easy","mid",24,"demand_aversive","demand_avoid",1,0.00628316900110804,0,0.5,0.5
85,0.010686531997635,"easy","mid",25,"demand_aversive","demand_avoid",1,0.010686531997635,0,0.5,0.5
85,0.0102211509947665,"easy","mid",26,"demand_aversive","demand_avoid",1,0.0102211509947665,0,0.5,0.5
85,0.00675523499376141,"easy","mid",27,"demand_aversive","demand_avoid",1,0.00675523499376141,0,0.5,0.5
85,0.0108019629988121,"easy","mid",28,"demand_aversive","demand_avoid",1,0.0108019629988121,0,0.5,0.5
85,0.010307680000551,"easy","mid",29,"demand_aversive","demand_avoid",1,0.010307680000551,0,0.5,0.5
85,0.0068401710013859,"easy","mid",21,"demand_aversive","demand_avoid",1,0.0068401710013859,0,0.5,0.5
85,0.00667834500200115,"easy","mid",22,"demand_aversive","demand_avoid",1,0.00667834500200115,0,0.5,0.5
85,0.00663385799271055,"easy","mid",20,"demand_aversive","demand_avoid",1,0.00663385799271055,0,0.5,0.5
86,0.00649684100062586,"easy","mid",10,"demand_aversive","demand_avoid",1,0.00649684100062586,0,0.5,0.5
86,0.00682983599836007,"hard","mid",50,"demand_aversive","demand_avoid",0,0.00682983599836007,0,0.5,0.5
86,0.00609902299765963,"easy","mid",23,"demand_aversive","demand_avoid",1,0.00609902299765963,0,0.5,0.5
86,0.00526374099717941,"easy","mid",11,"demand_aversive","demand_avoid",1,0.00526374099717941,0,0.5,0.5
86,0.00632475600286853,"hard","mid",12,"demand_aversive","demand_avoid",0,0.00632475600286853,0,0.5,0.5
86,0.00637382200511638,"easy","mid",26,"demand_aversive","demand_avoid",1,0.00637382200511638,0,0.5,0.5
86,0.00643593301356304,"easy","mid",13,"demand_aversive","demand_avoid",1,0.00643593301356304,0,0.5,0.5
86,0.00661276500613894,"easy","mid",24,"demand_aversive","demand_avoid",1,0.00661276500613894,0,0.5,0.5
86,0.0113813509960892,"easy","mid",25,"demand_aversive","demand_avoid",1,0.0113813509960892,0,0.5,0.5
86,0.00668986400705762,"easy","mid",30,"demand_aversive","demand_avoid",1,0.00668986400705762,0,0.5,0.5
86,0.0100988480116939,"hard","mid",31,"demand_aversive","demand_avoid",0,0.0100988480116939,0,0.5,0.5
86,0.00649586399958935,"easy","mid",32,"demand_aversive","demand_avoid",1,0.00649586399958935,0,0.5,0.5
86,0.00681746499321889,"hard","mid",33,"demand_aversive","demand_avoid",0,0.00681746499321889,0,0.5,0.5
86,0.00994422000076156,"hard","mid",34,"demand_aversive","demand_avoid",0,0.00994422000076156,0,0.5,0.5
86,0.0103474160132464,"hard","mid",35,"demand_aversive","demand_avoid",0,0.0103474160132464,0,0.5,0.5
86,0.011398497998016,"hard","mid",36,"demand_aversive","demand_avoid",0,0.011398497998016,0,0.5,0.5
86,0.00988566000887658,"hard","mid",37,"demand_aversive","demand_avoid",0,0.00988566000887658,0,0.5,0.5
86,0.010262853000313,"hard","mid",38,"demand_aversive","demand_avoid",0,0.010262853000313,0,0.5,0.5
86,0.0108885810041102,"hard","mid",39,"demand_aversive","demand_avoid",0,0.0108885810041102,0,0.5,0.5
86,0.00663447599799838,"easy","mid",27,"demand_aversive","demand_avoid",1,0.00663447599799838,0,0.5,0.5
86,0.0100996399996802,"hard","mid",28,"demand_aversive","demand_avoid",0,0.0100996399996802,0,0.5,0.5
86,0.0114058530016337,"easy","mid",29,"demand_aversive","demand_avoid",1,0.0114058530016337,0,0.5,0.5
86,0.00551436599926092,"hard","mid",43,"demand_aversive","demand_avoid",0,0.00551436599926092,0,0.5,0.5
86,0.00634009300847538,"hard","mid",44,"demand_aversive","demand_avoid",0,0.00634009300847538,0,0.5,0.5
86,0.0065849039965542,"hard","mid",45,"demand_aversive","demand_avoid",0,0.0065849039965542,0,0.5,0.5
86,0.0107837230025325,"hard","mid",46,"demand_aversive","demand_avoid",0,0.0107837230025325,0,0.5,0.5
86,0.00691304200154264,"hard","mid",47,"demand_aversive","demand_avoid",0,0.00691304200154264,0,0.5,0.5
86,0.0100202680041548,"hard","mid",48,"demand_aversive","demand_avoid",0,0.0100202680041548,0,0.5,0.5
86,0.00999314400542062,"hard","mid",49,"demand_aversive","demand_avoid",0,0.00999314400542062,0,0.5,0.5
86,0.0113138430024264,"easy","mid",9,"demand_aversive","demand_avoid",1,0.0113138430024264,0,0.5,0.5
86,0.00634532399999443,"easy","mid",8,"demand_aversive","demand_avoid",1,0.00634532399999443,0,0.5,0.5
86,0.00965154700679705,"easy","mid",15,"demand_aversive","demand_avoid",1,0.00965154700679705,0,0.5,0.5
86,0.0112439139920752,"easy","mid",16,"demand_aversive","demand_avoid",1,0.0112439139920752,0,0.5,0.5
86,0.00630372799059842,"hard","mid",40,"demand_aversive","demand_avoid",0,0.00630372799059842,0,0.5,0.5
86,0.0111075289896689,"easy","mid",14,"demand_aversive","demand_avoid",1,0.0111075289896689,0,0.5,0.5
86,0.00972471800923813,"easy","mid",19,"demand_aversive","demand_avoid",1,0.00972471800923813,0,0.5,0.5
86,0.010597978005535,"easy","mid",20,"demand_aversive","demand_avoid",1,0.010597978005535,0,0.5,0.5
86,0.00663080600497779,"easy","mid",17,"demand_aversive","demand_avoid",1,0.00663080600497779,0,0.5,0.5
86,0.0112386789987795,"easy","mid",18,"demand_aversive","demand_avoid",1,0.0112386789987795,0,0.5,0.5
86,0.0104010049981298,"hard","mid",41,"demand_aversive","demand_avoid",0,0.0104010049981298,0,0.5,0.5
86,0.0101850579958409,"hard","mid",42,"demand_aversive","demand_avoid",0,0.0101850579958409,0,0.5,0.5
86,0.0107567240047501,"hard","mid",21,"demand_aversive","demand_avoid",0,0.0107567240047501,0,0.5,0.5
86,0.0105749579961412,"easy","mid",22,"demand_aversive","demand_avoid",1,0.0105749579961412,0,0.5,0.5
86,0.0109873350011185,"easy","mid",3,"demand_aversive","demand_avoid",1,0.0109873350011185,0,0.5,0.5
86,0.00684609499876387,"easy","mid",4,"demand_aversive","demand_avoid",1,0.00684609499876387,0,0.5,0.5
86,0.0103428949951194,"easy","mid",1,"demand_aversive","demand_avoid",1,0.0103428949951194,0,0.5,0.5
86,0.0100419959926512,"hard","mid",2,"demand_aversive","demand_avoid",0,0.0100419959926512,0,0.5,0.5
86,0.00970366699039005,"easy","mid",7,"demand_aversive","demand_avoid",1,0.00970366699039005,0,0.5,0.5
86,0.0057105260057142,"hard","mid",5,"demand_aversive","demand_avoid",0,0.0057105260057142,0,0.5,0.5
86,0.0100351980072446,"easy","mid",6,"demand_aversive","demand_avoid",1,0.0100351980072446,0,0.5,0.5
87,0.00963384400529321,"hard","mid",7,"demand_aversive","demand_avoid",0,0.00963384400529321,0,0.5,0.5
87,0.0101274799962994,"easy","mid",8,"demand_aversive","demand_avoid",1,0.0101274799962994,0,0.5,0.5
87,0.0103475729993079,"hard","mid",9,"demand_aversive","demand_avoid",0,0.0103475729993079,0,0.5,0.5
87,0.00687029000255279,"easy","mid",10,"demand_aversive","demand_avoid",1,0.00687029000255279,0,0.5,0.5
87,0.010563606992946,"hard","mid",15,"demand_aversive","demand_avoid",0,0.010563606992946,0,0.5,0.5
87,0.00608213800296653,"easy","mid",16,"demand_aversive","demand_avoid",1,0.00608213800296653,0,0.5,0.5
87,0.0104685650003375,"easy","mid",17,"demand_aversive","demand_avoid",1,0.0104685650003375,0,0.5,0.5
87,0.00693111900181975,"easy","mid",18,"demand_aversive","demand_avoid",1,0.00693111900181975,0,0.5,0.5
87,0.00967088300967589,"hard","mid",19,"demand_aversive","demand_avoid",0,0.00967088300967589,0,0.5,0.5
87,0.0105056669999612,"hard","mid",20,"demand_aversive","demand_avoid",0,0.0105056669999612,0,0.5,0.5
87,0.0106704490026459,"hard","mid",21,"demand_aversive","demand_avoid",0,0.0106704490026459,0,0.5,0.5
87,0.00689265500113834,"easy","mid",22,"demand_aversive","demand_avoid",1,0.00689265500113834,0,0.5,0.5
87,0.00966011200216599,"hard","mid",23,"demand_aversive","demand_avoid",0,0.00966011200216599,0,0.5,0.5
87,0.00666810800612438,"easy","mid",11,"demand_aversive","demand_avoid",1,0.00666810800612438,0,0.5,0.5
87,0.010356019003666,"easy","mid",12,"demand_aversive","demand_avoid",1,0.010356019003666,0,0.5,0.5
87,0.00679616500565317,"easy","mid",13,"demand_aversive","demand_avoid",1,0.00679616500565317,0,0.5,0.5
87,0.0107277130009606,"easy","mid",14,"demand_aversive","demand_avoid",1,0.0107277130009606,0,0.5,0.5
87,0.0102538190112682,"easy","mid",28,"demand_aversive","demand_avoid",1,0.0102538190112682,0,0.5,0.5
87,0.00689876200340223,"hard","mid",29,"demand_aversive","demand_avoid",0,0.00689876200340223,0,0.5,0.5
87,0.00679572999069933,"easy","mid",30,"demand_aversive","demand_avoid",1,0.00679572999069933,0,0.5,0.5
87,0.0102728750061942,"easy","mid",31,"demand_aversive","demand_avoid",1,0.0102728750061942,0,0.5,0.5
87,0.00667637700098567,"easy","mid",32,"demand_aversive","demand_avoid",1,0.00667637700098567,0,0.5,0.5
87,0.0104703630058793,"hard","mid",33,"demand_aversive","demand_avoid",0,0.0104703630058793,0,0.5,0.5
87,0.0103518690011697,"easy","mid",34,"demand_aversive","demand_avoid",1,0.0103518690011697,0,0.5,0.5
87,0.010351371995057,"easy","mid",35,"demand_aversive","demand_avoid",1,0.010351371995057,0,0.5,0.5
87,0.00549881000188179,"hard","mid",36,"demand_aversive","demand_avoid",0,0.00549881000188179,0,0.5,0.5
87,0.0103766409883974,"easy","mid",24,"demand_aversive","demand_avoid",1,0.0103766409883974,0,0.5,0.5
87,0.00647894099529367,"hard","mid",25,"demand_aversive","demand_avoid",0,0.00647894099529367,0,0.5,0.5
87,0.01024209499883,"hard","mid",26,"demand_aversive","demand_avoid",0,0.01024209499883,0,0.5,0.5
87,0.0102791370009072,"hard","mid",27,"demand_aversive","demand_avoid",0,0.0102791370009072,0,0.5,0.5
87,0.010358689003624,"easy","mid",1,"demand_aversive","demand_avoid",1,0.010358689003624,0,0.5,0.5
87,0.00656203601101879,"hard","mid",2,"demand_aversive","demand_avoid",0,0.00656203601101879,0,0.5,0.5
87,0.0108080080099171,"easy","mid",3,"demand_aversive","demand_avoid",1,0.0108080080099171,0,0.5,0.5
87,0.0102212750061881,"easy","mid",4,"demand_aversive","demand_avoid",1,0.0102212750061881,0,0.5,0.5
87,0.00578197299910244,"easy","mid",5,"demand_aversive","demand_avoid",1,0.00578197299910244,0,0.5,0.5
87,0.00648864600225352,"hard","mid",6,"demand_aversive","demand_avoid",0,0.00648864600225352,0,0.5,0.5
87,0.0104611999995541,"easy","mid",45,"demand_aversive","demand_avoid",1,0.0104611999995541,0,0.5,0.5
87,0.0102586090069963,"easy","mid",46,"demand_aversive","demand_avoid",1,0.0102586090069963,0,0.5,0.5
87,0.0106189229991287,"hard","mid",47,"demand_aversive","demand_avoid",0,0.0106189229991287,0,0.5,0.5
87,0.00997531900065951,"easy","mid",48,"demand_aversive","demand_avoid",1,0.00997531900065951,0,0.5,0.5
87,0.00663506900309585,"easy","mid",49,"demand_aversive","demand_avoid",1,0.00663506900309585,0,0.5,0.5
87,0.0108787920034956,"hard","mid",50,"demand_aversive","demand_avoid",0,0.0108787920034956,0,0.5,0.5
87,0.00681954498577397,"easy","mid",37,"demand_aversive","demand_avoid",1,0.00681954498577397,0,0.5,0.5
87,0.00699770799838006,"hard","mid",38,"demand_aversive","demand_avoid",0,0.00699770799838006,0,0.5,0.5
87,0.0104487710050307,"hard","mid",39,"demand_aversive","demand_avoid",0,0.0104487710050307,0,0.5,0.5
87,0.0104348769964417,"hard","mid",40,"demand_aversive","demand_avoid",0,0.0104348769964417,0,0.5,0.5
87,0.00668755700462498,"easy","mid",41,"demand_aversive","demand_avoid",1,0.00668755700462498,0,0.5,0.5
87,0.00708382400625851,"hard","mid",42,"demand_aversive","demand_avoid",0,0.00708382400625851,0,0.5,0.5
87,0.00553988000319805,"easy","mid",43,"demand_aversive","demand_avoid",1,0.00553988000319805,0,0.5,0.5
87,0.00701000199478585,"hard","mid",44,"demand_aversive","demand_avoid",0,0.00701000199478585,0,0.5,0.5
89,0.0106704030185938,"easy","mid",6,"demand_aversive","demand_avoid",1,0.0106704030185938,0,0.5,0.5
