"","PID","Gender","Phase","Block","TrialN","TrialIndex","NbackLevel","ISI","Trial_A_measure","Trial_A_measure_pre","Trial_RT","Trial_ACC","Trial_RT_pre","Trial_ACC_pre","TrialDemandLearning","TrialTransition","TrialDemandLearning_pre","TrialTransition_pre","OnlineRating","OnlineRatingRT","CueLearning","CueMapping","PhaseType","CueLeft","CueDemandLeft","CueRight","CueDemandRight","Choice","ChoiceDemand","TaskDemand","ChoiceRT","OnlineRatingMean","OnlineRatingSD","RTZ","ACCZ","RT_preZ","ACC_preZ","OnlineRatingZ"
"965",111,"Female","TEST",1,15,15,3,500,0.708333333333333,1,0.393644047866595,0.854166666666667,0.602064454812535,1,"hard","switch","easy","repetition",58,1.52516566099985,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,-1.77950880964155,-1.3222506953351,0.609162584704246,0.673050990785554,0.145461458757253
"966",111,"Female","TEST",1,16,16,1,500,0.979166666666667,0.708333333333333,0.518071302812814,0.916666666666667,0.393644047866595,0.854166666666667,"easy","switch","hard","switch",61,1.09470495499954,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,-0.339550528338009,-0.466981624760189,-1.80912586517475,-1.31307619871379,0.234884486681794
"967",111,"Female","TEST",1,17,17,1,500,0.9375,0.979166666666667,0.532711023499928,1,0.518071302812814,0.916666666666667,"easy","repetition","easy","switch",59,1.3278190509991,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,-0.170129551812467,0.673377136006365,-0.365404504604532,-0.461878831785502,0.1752691347321
"968",111,"Female","TEST",1,18,18,3,500,0.875,0.9375,0.590587464250007,1,0.532711023499928,1,"hard","switch","easy","repetition",42,1.5572707880001,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.499656663325615,0.673377136006365,-0.195540775971252,0.673050990785554,-0.331461356840298
"969",111,"Female","TEST",1,19,19,3,500,0.708333333333333,0.875,0.571907874312615,0.916666666666667,0.590587464250007,1,"hard","repetition","hard","switch",65,1.30504916999962,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.283483524785125,-0.466981624760189,0.475995808362951,0.673050990785554,0.354115190581181
"970",111,"Female","TEST",1,20,20,3,500,0.708333333333333,0.708333333333333,0.640327580000189,0.916666666666667,0.571907874312615,0.916666666666667,"hard","repetition","hard","repetition",0,1.50395948500045,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,1.07528369631312,-0.466981624760189,0.25925773911147,-0.461878831785502,-1.58338374778387
"971",111,"Female","TEST",1,21,21,1,500,1,0.708333333333333,0.534545439687577,1,0.640327580000189,0.916666666666667,"easy","switch","hard","repetition",65,1.16395071999978,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,-0.148900418517649,0.673377136006365,1.05312714198284,-0.461878831785502,0.354115190581181
"972",111,"Female","TEST",1,22,22,3,500,0.8125,1,0.620325115437481,0.916666666666667,0.534545439687577,1,"hard","switch","easy","switch",70,1.62864489499952,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.843801337355661,-0.466981624760189,-0.174256164047372,0.673050990785554,0.503153570455416
"973",111,"Female","TEST",1,23,23,3,500,0.708333333333333,0.8125,0.652595662692245,0.729166666666667,0.620325115437481,0.916666666666667,"hard","repetition","hard","switch",0,1.24532777099921,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,1.21725843710265,-3.03278883648493,0.821039844342849,-0.461878831785502,-1.58338374778387
"974",111,"Female","TEST",1,24,24,3,500,0.781818181818182,0.708333333333333,0.684066539066892,0.755681818181818,0.652595662692245,0.729166666666667,"hard","repetition","hard","repetition",14,1.10237354899982,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,1.58146119215934,-2.66994741260467,1.19547290894056,-3.01547093257038,-1.16607628413601
"975",111,"Female","TEST",1,25,25,1,500,0.979166666666667,0.781818181818182,0.584098113687674,0.916666666666667,0.684066539066892,0.755681818181818,"easy","switch","hard","repetition",100,1.61204434200044,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,0.424557408853174,-0.466981624760189,1.56062744423575,-2.65435689811595,1.39738384970082
"976",111,"Female","TEST",1,26,26,1,500,0.9375,0.979166666666667,0.645596546437446,1,0.584098113687674,0.916666666666667,"easy","repetition","easy","switch",100,1.27147649499966,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,1.13625982134712,0.673377136006365,0.400700295116129,-0.461878831785502,1.39738384970082
"977",111,"Female","TEST",1,27,27,3,500,0.604166666666667,0.9375,0.626037234187834,0.833333333333333,0.645596546437446,1,"hard","switch","easy","repetition",0,1.85530468999968,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.909905927559107,-1.60734038552674,1.11426261746113,0.673050990785554,-1.58338374778387
"978",111,"Female","TEST",1,28,28,1,500,1,0.604166666666667,0.587933005687091,1,0.626037234187834,0.833333333333333,"easy","switch","hard","switch",100,1.46436048299984,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,0.468937432304251,0.673377136006365,0.887317187337856,-1.59680865435656,1.39738384970082
"979",111,"Female","TEST",1,29,29,1,500,1,1,0.586151704312442,1,0.587933005687091,1,"easy","repetition","easy","switch",100,2.24778457700086,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,0.448322980373828,0.673377136006365,0.445196298000966,0.673050990785554,1.39738384970082
"980",111,"Female","TEST",1,30,30,3,500,0.85,1,0.619909973812355,1,0.586151704312442,1,"hard","switch","easy","repetition",0,1.43808530800015,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.838997031247063,0.673377136006365,0.424527973803783,0.673050990785554,-1.58338374778387
"981",111,"Female","TEST",1,31,31,3,500,0.708333333333333,0.85,0.612903608937245,0.916666666666667,0.619909973812355,1,"hard","repetition","hard","switch",0,1.76302472800126,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.757914529442215,-0.466981624760189,0.816222983020019,0.673050990785554,-1.58338374778387
"982",111,"Female","TEST",1,32,32,1,500,1,0.708333333333333,0.585711054500166,1,0.612903608937245,0.916666666666667,"easy","switch","hard","repetition",100,1.65528452699982,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,0.443223475875266,0.673377136006365,0.734928586269745,-0.461878831785502,1.39738384970082
"983",111,"Female","TEST",1,33,33,1,500,0.979166666666667,1,0.561412504187388,0.916666666666667,0.585711054500166,1,"easy","repetition","easy","switch",100,1.28037383099945,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,0.16202384029961,-0.466981624760189,0.419415142641596,0.673050990785554,1.39738384970082
"984",111,"Female","TEST",1,34,34,1,500,1,0.979166666666667,0.570938327375188,1,0.561412504187388,0.916666666666667,"easy","repetition","easy","repetition",100,1.73929284699989,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,0.272263256828051,0.673377136006365,0.137480640971436,-0.461878831785502,1.39738384970082
"985",111,"Female","TEST",1,35,35,3,500,0.9375,1,0.647140073312585,1,0.570938327375188,1,"hard","switch","easy","repetition",0,1.73903192800026,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,1.15412258226097,0.673377136006365,0.248008148945368,0.673050990785554,-1.58338374778387
"986",111,"Female","TEST",1,36,36,3,500,0.8125,0.9375,0.622070848062322,0.916666666666667,0.647140073312585,1,"hard","repetition","hard","switch",0,1.17845953899996,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.864004163104468,-0.466981624760189,1.13217205957825,0.673050990785554,-1.58338374778387
"987",111,"Female","TEST",1,37,37,1,500,1,0.8125,0.543074122187818,1,0.622070848062322,0.916666666666667,"easy","switch","hard","repetition",100,1.24132917600036,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,-0.0502006039140136,0.673377136006365,0.841295466645341,-0.461878831785502,1.39738384970082
"988",111,"Female","TEST",1,38,38,3,500,0.9375,1,0.560627241624957,1,0.543074122187818,1,"hard","switch","easy","switch",0,2.01255107600082,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.152936238630195,0.673377136006365,-0.075298414730779,0.673050990785554,-1.58338374778387
"989",111,"Female","TEST",1,39,39,3,500,0.875,0.9375,0.552737355562158,1,0.560627241624957,1,"hard","repetition","hard","switch",47,2.15803158999915,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.0616290183625851,0.673377136006365,0.128369290443549,0.673050990785554,-0.182422976966063
"990",111,"Female","TEST",1,40,40,3,500,0.9375,0.875,0.524092898812796,1,0.552737355562158,1,"hard","repetition","hard","repetition",49,1.45180502200128,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,-0.269864453284866,0.673377136006365,0.0368234547160699,0.673050990785554,-0.122807625016369
"991",111,"Female","TEST",1,41,41,1,500,1,0.9375,0.529854021937354,1,0.524092898812796,1,"easy","switch","hard","repetition",100,1.08099605499956,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,-0.203192750558632,0.673377136006365,-0.295536317175209,0.673050990785554,1.39738384970082
"992",111,"Female","TEST",1,42,42,3,500,0.875,1,0.589914324437245,1,0.529854021937354,1,"hard","switch","easy","switch",47,1.34522824499982,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.491866623689366,0.673377136006365,-0.228690379607965,0.673050990785554,-0.182422976966063
"993",111,"Female","TEST",1,43,43,3,500,0.770454545454546,0.875,0.614424842999938,0.909090909090909,0.589914324437245,1,"hard","repetition","hard","switch",44,2.0210849469986,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.775519302506788,-0.570650603011693,0.468185410819794,0.673050990785554,-0.271846004890604
"994",111,"Female","TEST",1,44,44,1,500,1,0.770454545454546,0.538208296312632,1,0.614424842999938,0.909090909090909,"easy","switch","hard","repetition",78,1.2163854169994,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,-0.106511307444226,0.673377136006365,0.752579366331447,-0.565054270201053,0.741614978254191
"995",111,"Female","TEST",1,45,45,1,500,1,1,0.556825143249853,1,0.538208296312632,1,"easy","repetition","easy","switch",92,1.38884868099922,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,0.108935725688492,0.673377136006365,-0.131756276441682,0.673050990785554,1.15892244190205
"996",111,"Female","TEST",1,46,46,1,500,1,1,0.552839658187395,1,0.556825143249853,1,"easy","repetition","easy","repetition",77,1.05264286900092,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,0.0628129351215996,0.673377136006365,0.0842537898524656,0.673050990785554,0.711807302279344
"997",111,"Female","TEST",1,47,47,3,500,0.708333333333333,1,0.624343151333232,0.854166666666667,0.552839658187395,1,"hard","switch","easy","repetition",38,1.37300233000133,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.890300828686261,-1.3222506953351,0.038010465434588,0.673050990785554,-0.450692060739685
"998",111,"Female","TEST",1,48,48,3,500,0.9375,0.708333333333333,0.619532413312527,1,0.624343151333232,0.854166666666667,"hard","repetition","hard","switch",24,1.50490427899967,"cue2.png","A","","","","","","","","hard",,53.12,33.5484054793083,0.83462763992154,0.673377136006365,0.867660853966034,-1.31307619871379,-0.867999524387542
"999",111,"Female","TEST",1,49,49,1,500,1,0.9375,0.539302750937395,1,0.619532413312527,1,"easy","switch","hard","repetition",100,1.1116785610011,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,-0.0938455213098341,0.673377136006365,0.811842173054026,0.673050990785554,1.39738384970082
"1000",111,"Female","TEST",1,50,50,1,500,1,1,0.513877295999805,1,0.539302750937395,1,"easy","repetition","easy","switch",100,1.32404075500017,"cue1.png","A","","","","","","","","easy",,53.12,33.5484054793083,-0.388086476871519,0.673377136006365,-0.119057390489179,0.673050990785554,1.39738384970082
"1001",76,"Female","TEST",1,1,1,1,583,1,,0.406785981861564,1,,,"easy",,,,6,1.28915799999959,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,0.251598596505396,0.78242387673619,,,-1.18226282280174
"1002",76,"Female","TEST",1,2,2,3,583,0.892045454545455,1,0.409996837734555,0.909090909090909,0.406785981861564,1,"hard","switch","easy",,75,0.618525097001111,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.305994139367374,-0.197461813293953,0.260593935048888,0.800175002460078,0.703454578338347
"1003",76,"Female","TEST",1,3,3,3,583,0.738636363636364,0.892045454545455,0.507955292800519,0.818181818181818,0.409996837734555,0.909090909090909,"hard","repetition","hard","switch",82,0.648055084981024,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,1.9655215526205,-1.1773475033241,0.314511585058743,-0.17461124342108,0.894759242222125
"1004",76,"Female","TEST",1,4,4,3,583,0.0151515151515151,0.738636363636364,0.44184118026363,0.727272727272727,0.507955292800519,0.818181818181818,"hard","repetition","hard","repetition",82,2.04585435599438,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.845473445655298,-2.15723319335424,1.95945919550145,-1.14939748930224,0.894759242222125
"1005",76,"Female","TEST",1,5,5,1,583,1,0.0151515151515151,0.361821484330964,1,0.44184118026363,0.727272727272727,"easy","switch","hard","repetition",22,2.07286267902236,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.510151027097136,0.78242387673619,0.849251287864876,-2.12418373518339,-0.744995019638825
"1006",76,"Female","TEST",1,6,6,3,583,0.892045454545455,1,0.406401555403136,0.909090909090909,0.361821484330964,1,"hard","switch","easy","switch",89,1.08160987700103,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.245085975969354,-0.197461813293953,-0.494463325888017,0.800175002460078,1.0860639061059
"1007",76,"Female","TEST",1,7,7,3,583,0.675,0.892045454545455,0.447986366266074,0.8,0.406401555403136,0.909090909090909,"hard","repetition","hard","switch",82,1.36187000400969,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.949579871422504,-1.37332464133012,0.254138531237581,-0.17461124342108,0.894759242222125
"1008",76,"Female","TEST",1,8,8,1,583,0.95,0.675,0.385598029999528,1,0.447986366266074,0.8,"easy","switch","hard","repetition",18,1.1278587510169,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.107349356706593,0.78242387673619,0.952443085077675,-1.34435473847847,-0.854311970429554
"1009",76,"Female","TEST",1,9,9,1,583,1,0.95,0.413292585596597,1,0.385598029999528,1,"easy","repetition","easy","switch",10,1.17840634399909,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,0.36182784887766,0.78242387673619,-0.0952004755730592,0.800175002460078,-1.07294587201101
"1010",76,"Female","TEST",1,10,10,3,583,0.7625,1,0.461070491070859,0.9,0.413292585596597,1,"hard","switch","easy","repetition",87,1.59697839198634,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,1.17123979630948,-0.295450382296967,0.369854766682396,0.800175002460078,1.03140543071054
"1011",76,"Female","TEST",1,11,11,1,583,1,0.7625,0.386347242068344,1,0.461070491070859,0.9,"easy","switch","hard","switch",13,1.61151720298221,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.0946568538929972,0.78242387673619,1.17215561339258,-0.272089868009195,-0.990958158917967
"1012",76,"Female","TEST",1,12,12,3,583,0.806818181818182,1,0.390269894716247,0.842424242424242,0.386347242068344,1,"hard","switch","easy","switch",86,1.65476048600976,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-0.0282026657631328,-0.91604465264939,-0.082619482932007,0.800175002460078,1.00407619301285
"1013",76,"Female","TEST",1,13,13,1,583,1,0.806818181818182,0.422032909935418,1,0.390269894716247,0.842424242424242,"easy","switch","hard","switch",17,1.75472838099813,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,0.5098988635872,0.78242387673619,-0.016749129061898,-0.889454490400595,-0.881641208127237
"1014",76,"Female","TEST",1,14,14,3,583,0.738636363636364,1,0.479130685133471,0.818181818181818,0.422032909935418,1,"hard","switch","easy","switch",88,1.55267244801507,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,1.47719998234339,-1.1773475033241,0.516624901286453,0.800175002460078,1.05873466840822
"1015",76,"Female","TEST",1,15,15,1,583,1,0.738636363636364,0.346388260129606,1,0.479130685133471,0.818181818181818,"easy","switch","hard","switch",12,2.16162172300392,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.77160736202798,0.78242387673619,1.47542778165433,-1.14939748930224,-1.01828739661565
"1016",76,"Female","TEST",1,16,16,1,583,0.875,1,0.389290847466327,1,0.346388260129606,1,"easy","repetition","easy","switch",15,1.11182179299067,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.0447888374112809,0.78242387673619,-0.75362263229352,0.800175002460078,-0.936299683522602
"1017",76,"Female","TEST",1,17,17,3,583,0.835,0.875,0.316006820870098,0.9,0.389290847466327,1,"hard","switch","easy","repetition",86,1.2953478070267,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-1.2863034265105,-0.295450382296967,-0.0331895826519539,0.800175002460078,1.00407619301285
"1018",76,"Female","TEST",1,18,18,3,583,0.9375,0.835,0.311807748997429,1,0.316006820870098,0.9,"hard","repetition","hard","switch",84,0.753884430014296,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-1.35744047004821,0.78242387673619,-1.26379682683432,-0.272089868009195,0.94941771761749
"1019",76,"Female","TEST",1,19,19,1,583,1,0.9375,0.351507282000966,1,0.311807748997429,1,"easy","switch","hard","repetition",12,1.51881800201954,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.68488532135427,0.78242387673619,-1.33430889481633,0.800175002460078,-1.01828739661565
"1020",76,"Female","TEST",1,20,20,1,583,1,1,0.325401731198266,1,0.351507282000966,1,"easy","repetition","easy","switch",16,0.863825620996067,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-1.1271429821757,0.78242387673619,-0.66766248940001,0.800175002460078,-0.908970445824919
"1021",76,"Female","TEST",1,21,21,1,583,0.9375,1,0.379392749796777,1,0.325401731198266,1,"easy","repetition","easy","repetition",11,0.653167957003461,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.212473846434901,0.78242387673619,-1.10603468895417,0.800175002460078,-1.04561663431333
"1022",76,"Female","TEST",1,22,22,3,583,0.77,0.9375,0.447540501600209,0.8,0.379392749796777,1,"hard","switch","easy","repetition",88,0.885112496995134,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.942026417919117,-1.37332464133012,-0.199401392530863,0.800175002460078,1.05873466840822
"1023",76,"Female","TEST",1,23,23,1,583,1,0.77,0.410979748336831,1,0.447540501600209,0.8,"easy","switch","hard","switch",19,0.96910212902003,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,0.322645760589407,0.78242387673619,0.944955992552563,-1.34435473847847,-0.826982732731872
"1024",76,"Female","TEST",1,24,24,3,583,0.585227272727273,1,0.398459050270806,0.818181818181818,0.410979748336831,1,"hard","switch","easy","switch",80,1.99722319300054,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.110530924155516,-1.1773475033241,0.331016913214478,0.800175002460078,0.84010076682676
"1025",76,"Female","TEST",1,25,25,3,583,0.9375,0.585227272727273,0.399407311872346,1,0.398459050270806,0.818181818181818,"hard","repetition","hard","switch",87,0.687180073000491,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.126595551977905,0.78242387673619,0.120765614835864,-1.14939748930224,1.03140543071054
"1026",76,"Female","TEST",1,26,26,1,583,1,0.9375,0.361139333269481,1,0.399407311872346,1,"easy","switch","hard","repetition",11,1.12033072701888,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.521707440331175,0.78242387673619,0.136689106631212,0.800175002460078,-1.04561663431333
"1027",76,"Female","TEST",1,27,27,1,583,0.95,1,0.333439983736025,1,0.361139333269481,1,"easy","repetition","easy","switch",10,0.860993592010345,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.990965860639015,0.78242387673619,-0.505918210081437,0.800175002460078,-1.07294587201101
"1028",76,"Female","TEST",1,28,28,3,583,0.806818181818182,0.95,0.435135518666357,0.909090909090909,0.333439983736025,1,"hard","switch","easy","repetition",84,1.32009724798263,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.731871927162781,-0.197461813293953,-0.971053953547315,0.800175002460078,0.94941771761749
"1029",76,"Female","TEST",1,29,29,1,583,0.95,0.806818181818182,0.347854899407442,1,0.435135518666357,0.909090909090909,"easy","switch","hard","switch",13,0.760967225010972,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.746760828002069,0.78242387673619,0.736647817205351,-0.17461124342108,-0.990958158917967
"1030",76,"Female","TEST",1,30,30,1,583,0.875,0.95,0.36948839413817,1,0.347854899407442,1,"easy","repetition","easy","switch",10,2.37929257599171,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.380264872896045,0.78242387673619,-0.728994387862422,0.800175002460078,-1.07294587201101
"1031",76,"Female","TEST",1,31,31,3,583,0.5,0.875,0.420074082129092,0.8,0.36948839413817,1,"hard","switch","easy","repetition",84,0.604534195008455,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.476714097246694,-1.37332464133012,-0.36571828842952,0.800175002460078,0.94941771761749
"1032",76,"Female","TEST",1,32,32,1,583,1,0.5,0.308388323934438,1,0.420074082129092,0.8,"easy","switch","hard","switch",17,0.647639422997599,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-1.41536941171819,0.78242387673619,0.483731680204971,-1.34435473847847,-0.881641208127237
"1033",76,"Female","TEST",1,33,33,3,583,0.0151515151515151,1,0.356149744467499,0.727272727272727,0.308388323934438,1,"hard","switch","easy","switch",78,1.09568266797578,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-0.606236737900986,-2.15723319335424,-1.39172890090632,0.800175002460078,0.785442291431395
"1034",76,"Female","TEST",1,34,34,3,583,0.846590909090909,0.0151515151515151,0.276090309931897,0.818181818181818,0.356149744467499,0.727272727272727,"hard","repetition","hard","switch",89,0.595134092989611,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-1.96253442769112,-1.1773475033241,-0.58970487424825,-2.12418373518339,1.0860639061059
"1035",76,"Female","TEST",1,35,35,3,583,0.698863636363636,0.846590909090909,0.292968487661953,0.909090909090909,0.276090309931897,0.818181818181818,"hard","repetition","hard","repetition",82,0.412761137005873,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-1.67659893993842,-0.197461813293953,-1.93408679048053,-1.14939748930224,0.894759242222125
"1036",76,"Female","TEST",1,36,36,1,583,0.9375,0.698863636363636,0.350850615404003,1,0.292968487661953,0.909090909090909,"easy","switch","hard","repetition",12,0.511868785979459,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.696009998834071,0.78242387673619,-1.65066339321495,-0.17461124342108,-1.01828739661565
"1037",76,"Female","TEST",1,37,37,3,583,0.738636363636364,0.9375,0.436980739129164,0.818181818181818,0.350850615404003,1,"hard","switch","easy","switch",83,0.63081175001571,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.763132056157896,-1.1773475033241,-0.678689430860093,0.800175002460078,0.922088479919807
"1038",76,"Female","TEST",1,38,38,1,583,1,0.738636363636364,0.346821426598278,1,0.436980739129164,0.818181818181818,"easy","switch","hard","switch",12,1.04868242799421,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.76426903039772,0.78242387673619,0.767633309871509,-1.14939748930224,-1.01828739661565
"1039",76,"Female","TEST",1,39,39,1,583,1,1,0.383514195067498,1,0.346821426598278,1,"easy","repetition","easy","switch",11,0.70203040598426,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.142651885641645,0.78242387673619,-0.746348771685113,0.800175002460078,-1.04561663431333
"1040",76,"Female","TEST",1,40,40,3,583,0.9375,1,0.417244359464773,1,0.383514195067498,1,"hard","switch","easy","repetition",89,0.747820515010972,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.428775383532,0.78242387673619,-0.130192853614265,0.800175002460078,1.0860639061059
"1041",76,"Female","TEST",1,41,41,3,583,0.5,0.9375,0.411859365865045,0.6,0.417244359464773,1,"hard","repetition","hard","switch",88,0.844444974005455,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,0.337547479897513,-3.52907315939644,0.43621413277374,0.800175002460078,1.05873466840822
"1042",76,"Female","TEST",1,42,42,1,583,0.95,0.5,0.449165303137852,1,0.411859365865045,0.6,"easy","switch","hard","repetition",8,0.706289170018863,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,0.969552400142892,0.78242387673619,0.345787713245619,-3.48888447941701,-1.12760434740638
"1043",76,"Female","TEST",1,43,43,3,583,0.892045454545455,0.95,0.375481201601603,0.909090909090909,0.449165303137852,1,"hard","switch","easy","switch",91,0.60775861699949,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-0.278739912531808,-0.197461813293953,0.972240144849467,0.800175002460078,1.14072238150127
"1044",76,"Female","TEST",1,44,44,1,583,0.9375,0.892045454545455,0.351492546803396,1,0.375481201601603,0.909090909090909,"easy","switch","hard","switch",12,0.584521967015462,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.685134952325807,0.78242387673619,-0.265085277116937,-0.17461124342108,-1.01828739661565
"1045",76,"Female","TEST",1,45,45,3,583,0.65,0.9375,0.352011320866101,0.9,0.351492546803396,1,"hard","switch","easy","switch",88,1.17236915000831,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-0.676346330886598,-0.295450382296967,-0.667909927234929,0.800175002460078,1.05873466840822
"1046",76,"Female","TEST",1,46,46,3,583,0.0583333333333333,0.65,0.256021831465963,0.7,0.352011320866101,0.9,"hard","repetition","hard","switch",88,0.721469857991906,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,-2.30251723095268,-2.45119890036328,-0.659198518360295,-0.272089868009195,1.05873466840822
"1047",76,"Female","TEST",1,47,47,1,583,0.9375,0.0583333333333333,0.339620983133015,1,0.256021831465963,0.7,"easy","switch","hard","repetition",18,0.515616089018295,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.886252715319417,0.78242387673619,-2.27108266975945,-2.41661960894774,-0.854311970429554
"1048",76,"Female","TEST",1,48,48,1,583,0.95,0.9375,0.333639419868511,1,0.339620983133015,1,"easy","repetition","easy","switch",14,0.555092702008551,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,-0.987587186191462,0.78242387673619,-0.86726076712579,0.800175002460078,-0.963628921220284
"1049",76,"Female","TEST",1,49,49,3,583,0.0583333333333333,0.95,0.535127770534018,0.7,0.333639419868511,1,"hard","switch","easy","repetition",92,0.639356375992065,"cue1.png","B","","","","","","","","hard",,49.26,36.5908486384456,2.42585416662903,-2.45119890036328,-0.967704962494452,0.800175002460078,1.16805161919895
"1050",76,"Female","TEST",1,50,50,1,583,1,0.0583333333333333,0.438643375865649,1,0.535127770534018,0.7,"easy","switch","hard","switch",12,0.668903229990974,"cue2.png","B","","","","","","","","easy",,49.26,36.5908486384456,0.791299009593629,0.78242387673619,2.41574755047222,-2.41661960894774,-1.01828739661565
"1051",96,"Female","TEST",1,1,1,1,19,1,,0.665592971114675,0.961538461538462,,,"easy",,,,41,0.884748317010235,"cue2.png","B","","","","","","","","easy",,42.58,2.74114529914421,0.993801862406645,0.456653800541528,,,-0.576401404366735
"1052",96,"Female","TEST",1,2,2,3,19,0.785714285714286,1,0.796242891145604,0.538461538461538,0.665592971114675,0.961538461538462,"hard","switch","easy",,49,0.772084450989496,"cue1.png","B","","","","","","","","hard",,42.58,2.74114529914421,2.43775813668562,-3.39976993196113,0.972608391617636,0.466836217377993,2.34208671900914
